,Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified,composer,date_of_birth,birth_town,birth_country,date_of_death,death_town,death_country,nationality,lyrics,language,text_length,sadness,fear,anger,neutral,disgust,joy,surprise
9598,"16. Eyes, look no more",,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.h2v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/h2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/16_eyes_look_no_more/16_eyes_look_no_more_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/16_eyes_look_no_more/pdf/16_eyes_look_no_more_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/16_eyes_look_no_more/midi/16_eyes_look_no_more_S.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"Eyes,   look no more, for what hath all the earth that's worth the sight? Ears,  hear no more, for what can breathe the voice of true delight? Eyes,   look no more, for what hath all the earth that's worth the sight? Ears,  hear no more, for what can breathe the voice of true delight? Think, think glory, honor, joys, delights,    contents are but the empty reports of unapropried terms that breath invents, not knowing what it imports. Think, think glory, honor, joys, delights,    contents are but the empty reports of unapropried terms that breath invents, not knowing what it imports. Joys, delights,   and pleasures in us hold   such a doubtful part, as if they   were but thrall, and those were all in all. For    griefs, distrusts, re-  morse, I see must domineer the heart. Joys, delights,   and pleasures in us hold   such a doubtful part, as if they   were but thrall, and those were all in all. For    griefs, distrusts, re-  morse, I see must domineer the heart. ",en,976,0.03506844863295555,0.0384439080953598,0.042586348950862885,0.1744832992553711,0.0280663650482893,0.6773806214332581,0.00397096574306488
9601,17. If I could shut the gate,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.i1v,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/i1v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/17_if_i_could_shut_the_gate/17_if_i_could_shut_the_gate_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/17_if_i_could_shut_the_gate/pdf/17_if_i_could_shut_the_gate_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/17_if_i_could_shut_the_gate/midi/17_if_i_could_shut_the_gate_S.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"If I could shut the gate against my thoughts and keep out sorrow from this room within, or memory could cancel all the notes of my misdeeds, of my misdeeds, and I unthink my sin. How free, how clear, how clean my soul should lie, discharg'd of such a loathsome company, how free, how clear, how clean my soul should lie, discharg'd of such a loathsome company. ",en,361,0.7321339845657349,0.03396608307957649,0.02647567354142666,0.1279556006193161,0.06624593585729599,0.009874124079942703,0.0033486816100776196
9604,18. I die whenas I do not see,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.i2,Sarge Gerbode,Sarge Gerbode,,,,,,,lute song,Am,3.0,"bass viol, 7-course, soprano",score,,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/i2.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/18_i_die_whenas_I_do_not_see/18_i_die_whenas_I_do_not_see_S.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/18_i_die_whenas_I_do_not_see/pdf/18_i_die_whenas_I_do_not_see_S.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/18_i_die_whenas_I_do_not_see/midi/18_i_die_whenas_I_do_not_see_S.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"I die whenas I do not see her that is life and all to me, and when I see her, yet I die in seeing of her cruelty, so that to me like misery is wrought both when I see  her, both when I see and when I see her not, so that to me like misery is wrought both when I see  her, both when I see and when I see her not. ",en,312,0.7990244030952454,0.03255950286984444,0.12157928198575974,0.0038838135078549385,0.037195924669504166,0.004821176640689373,0.0009359424584545195
9607,19. What delight can they enjoy?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.i2v,Sarge Gerbode,Sarge Gerbode,,,,,,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano","bass, tenor, alto, soprano",,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/i2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/19_what_delight_can_they_enjoy_1-4.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/pdf/19_what_delight_can_they_enjoy_1-4.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/midi/19_what_delight_can_they_enjoy_1-4.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"What What What What dedededelight light light light can can can can they they they they enenenenjoy, joy, joy, joy, whose whose whose whose hearts hearts hearts hearts are are not, are are not not are not not their their their their own, own, own, own, but are gone, but are but but gone, are are gone, but gone, but are are but gone but gone are aagone broad, abroad, are broad gone gone aaaastray stray broad broad aaand stray stray and to and and to to to oooothers' thers' thers' thers' bobobobosoms soms soms soms flown. flown. flown. flown. SilSilSilSilly ly ly ly comcomcomcomforts, forts, silforts, forts, silsilsilly ly ly ly joy, joy, joy, joy, which which which which fall fall fall must and and and fall rise, rise, rise, and and rise and rise and rise rise as as still pas oas oothers thers thers thers move, move, move, move. who who who selselseldom who dom dom use, use, use, selwho who dom selseluse, who dom dom seluse, use who dom selselto use turn, to dom dom turn, use use to do turn, selto to dom to turn turn turn turn our our our our way. way. way. way. And And And therefore therethereClofore fore ris CloClowill ris And will ris therewill not fore Clonot not ris will love, love, love, for not well I love, see for well how I for see well false for well I I see see men how false men how be, false be, how false men and men be, be, and and they they then they must must must pine pine pine pine that that lovthat that lovlovlovers ers ers ers prove, prove,  be, be, silsilsilsilly ly ly ly comcomcomcomforts, forts, silforts, forts, silsilsilly ly ly ly joy, joy, joy, joy, which which which which fall fall fall must and and and fall rise, rise, rise, and and rise and rise and rise rise as as still pas oas oothers thers thers thers move, move, move, move. who who who selselseldom who dom dom use, use, use, selwho who dom selseluse, who dom dom seluse, use who dom selselto use turn, to dom dom turn, use use to do turn, selto to dom to turn turn turn turn our our our our way. way. way. way. And And And therefore therethereClofore fore ris CloClowill ris And will ris therewill not fore Clonot not ris will love, love, love, for not well I love, see for well how I for see well false for well I I see see men how false men how be, false be, how false men and men be, be, and and they they then they must must must pine pine pine pine that that lovthat that lovlovlovers ers ers ers prove. prove. be. be. ",en,2436,0.09608273208141327,0.001241360092535615,0.004483151715248823,0.020230013877153397,0.0007676772074773908,0.8557621240615845,0.02143293246626854
9609,19. What delight can they enjoy?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.i2v,Sarge Gerbode,Sarge Gerbode,,,,,,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano","bass, soprano",,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/i2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/19_what_delight_can_they_enjoy_VB.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/pdf/19_what_delight_can_they_enjoy_VB.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/midi/19_what_delight_can_they_enjoy_VB.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"What What dedelight light can can they they enenjoy, joy, whose whose hearts hearts are not, are are not not their their own, own, but are but gone, are gone, but are but gone are agone broad, abroad gone aastray broad astray and and to to oothers' thers' bobosoms soms flown. flown. SilSilly ly comcomforts, forts, silsilly ly joy, joy, which which fall must and fall rise, and rise and rise as pas others thers move, move. who selwho dom use, seldom use, who selwho dom seluse to dom turn, use to to turn turn our our way. way. And therefore Cloris will And therenot fore Cloris will love, for not well I love, see how false for well I see men be, how false and men be, and they they must must pine pine that that lovlovers ers prove, be, silsilly ly comcomforts, forts, silsilly ly joy, joy, which which fall must and fall rise, and rise and rise as pas others thers move, move. who selwho dom use, seldom use, who selwho dom seluse to dom turn, use to to turn turn our our way. way. And therefore Cloris will And therenot fore Cloris will love, for not well I love, see how false for well I see men be, how false and men be, and they they must must pine pine that that lovlovers ers prove. be. ",en,1198,0.09342440217733383,0.003439145628362894,0.007987442426383495,0.021669616922736168,0.002725917613133788,0.8670035600662231,0.0037499512545764446
9610,19. What delight can they enjoy?,,John Danyel,,John Danyel,Songs for the Lute Viol and Voice,,1606,f.i2v,Sarge Gerbode,Sarge Gerbode,,,,,,,"lute song, madrigal",FM,3.0,"7-course, bass, tenor, alto, soprano","7-course, soprano",,,https://lutemusic.org/facsimiles/DanyelJ/Songs_for_the_Lute_Viol_and_Voice_1606/i2v.png,"https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/19_what_delight_can_they_enjoy_VT.ft3","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/pdf/19_what_delight_can_they_enjoy_VT.pdf","https://lutemusic.org/sources/DanyelJ/songs_for_the_lute,_viol,_and_voice_1606/19_what_delight_can_they_enjoy/midi/19_what_delight_can_they_enjoy_VT.mid",1573937413,1588630227,John Danyel,1564.0,Wellow,,1626.0,,,England,"What delight can they enjoy, whose hearts are not their own, but are gone, but are gone abroad astray and to others' bosoms flown. Silly comforts, silly joy, which fall and rise, and rise as others move, who seldom use, who seldom use to turn, to turn our way. And therefore Cloris will not love, for well I see how false men be, and they must pine that lovers prove, silly comforts, silly joy, which fall and rise, and rise as others move, who seldom use, who seldom use to turn, to turn our way. And therefore Cloris will not love, for well I see how false men be, and they must pine that lovers prove. ",en,605,0.0895966961979866,0.0014779913472011685,0.0060529280453920364,0.044122569262981415,0.00842359010130167,0.8469610214233398,0.0033651920966804028
9982,Unquiet Thoughts,,John Dowland,,John Dowland,First book of ayres,,1597,#1,Sarge Gerbode,Sarge Gerbode,,,,,Unquiet Thoughts,,lute song,Gm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/01_unquiet_thoughts/unquiet_thoughts.ft3,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/01_unquiet_thoughts/pdf/unquiet_thoughts.pdf,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/01_unquiet_thoughts/midi/unquiet_thoughts.mid,1573937414,1586042066,John Dowland,1563.0,London,England,1626.0,London,England,England,"Unquiet thoughts, your civil slaughter stint, And wrap your wrongs within a pensive heart: And you: my tongue that makes my mouth a mint, And stamps my thoughts to coin them words by art, Be still: for if you ever do the like I'll cut the string, I'll cut the string that makes the hammer strike. Be still: for if you ever do the like I'll cut the string, I'll cut the string that makes the hammer strike. ",en,406,0.3665270507335663,0.12266109883785248,0.40999916195869446,0.060763563960790634,0.03167002648115158,0.003883911529555917,0.004495150875300169
9985,Who ever thinks or hopes of love,,John Dowland,,John Dowland,First book of ayres,,1597,#2,Sarge Gerbode,Sarge Gerbode,,,,,Who ever thinks or hopes of love,,lute song,Gm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/02_who_ever_thinks/who_ever_thinks.ft3,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/02_who_ever_thinks/pdf/who_ever_thinks.pdf,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/02_who_ever_thinks/midi/who_ever_thinks.mid,1573937414,1586042066,John Dowland,1563.0,London,England,1626.0,London,England,England,"Who ever thinks or hopes of love for love: Or who belov'd in Cupid's laws doth glory: Who joys in vows, or vows not to remove: Who by this lightgod hath not been made sorry: Let him see me eclipsed from my sun, With dark clouds of an earth, with dark clouds of an earth quite overrun. Let him see me eclipsed from my sun, With dark clouds of an earth, with dark clouds of an earth quite overrun. ",en,396,0.33863183856010437,0.11018672585487366,0.07392812520265579,0.3724896311759949,0.02655516006052494,0.0644456073641777,0.013762926682829857
9988,My thoughts are winged with hopes,,John Dowland,,John Dowland,First book of ayres,,1597,#3,Sarge Gerbode,Sarge Gerbode,,,,,My thoughts are winged with hopes,,lute song,Cm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/03_my_thoughts_are_winged_with_hopes/my_thoughts_are_winged_with_hopes.ft3,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/03_my_thoughts_are_winged_with_hopes/pdf/my_thoughts_are_winged_with_hopes.pdf,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/03_my_thoughts_are_winged_with_hopes/midi/my_thoughts_are_winged_with_hopes.mid,1573937414,1586042066,John Dowland,1563.0,London,England,1626.0,London,England,England,"My thoughts are wing'd with hopes, my hopes with love. Mount Love unto the moon in clearest night And say, as she doth in the heavens move, In earth so wanes and waxeth my delight: And whisper this but softly in her ears, Hope oft doth hang the head, and Trust shed tears. And whisper this but softly in her ears, Hope oft doth hang the head, and Trust shed tears. ",en,365,0.21144533157348633,0.05934737250208855,0.04715815186500549,0.2815149426460266,0.02661755494773388,0.3704701364040375,0.0034465088974684477
9991,If my complaints,,John Dowland,,John Dowland,First book of ayres,,1597,#4,Sarge Gerbode,Sarge Gerbode,,,,,If my complaints,,lute song,Gm,3.0,"8-course, soprano",score,,,,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/if_my_complaints.ft3,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/pdf/if_my_complaints.pdf,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/midi/if_my_complaints.mid,1573937414,1586042066,John Dowland,1563.0,London,England,1626.0,London,England,England,"If my complaints could passions move, Or make Love see wherein I suffer wrong, My passions were enough to prove That my despairs had govern'd me too long. O Love, I live and die in thee; Thy grief in my deep sighs still speaks; Thy     wounds do freshly bleed in me; My heart for thy unkindness breaks. Yet thou dost hope when I despair, And when I hope thou mak'st me hope in vain. Thou say'st thou canst my harms repair, Yet for redress thou let'st me still complain. ",en,470,0.9828166961669922,0.007827157154679298,0.002747995313256979,0.003067135578021407,0.001181051367893815,0.00160469941329211,0.0007551677990704775
9994,If my complaints,,John Dowland,,John Dowland,First book of ayres,,1597,#4,Sarge Gerbode,Sarge Gerbode,,,,,If my complaints,,"lute song, madrigal",Gm,3.0,"8-course, bass, tenor, alto, soprano",score,,,,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/if_my_complaints_S.ft3,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/pdf/if_my_complaints_S.pdf,https://lutemusic.org/sources/DowlandJ/1st_book_of_ayres/04_if_my_complaints/midi/if_my_complaints_S.mid,1573937414,1586042066,John Dowland,1563.0,London,England,1626.0,London,England,England,"If If If If my my my my comcomcomcomplaints plaints plaints plaints could pascould sions pascould move, could pascould passions passions sions sions move, move, move, move, Or Or Or Or make make make make Love Love Love Love see see see see wherewherewherein, wherewherein in in in, I I I I sufsufsufsuffer fer fer fer wrong, wrong, wrong, wrong, My My My My paspaspaspassions sions sions, sions were were paswere sions were eenough enough, enough enough to nough to to to prove prove prove prove That my That That That my desmy my pairs desdesdespairs pairs pairs had had had had govgovgovgovern'd ern'd ern'd ern'd me me me me too too too too long. long. long. long. O O O O love, love love love, I I I I live live live live I and and live die, and I die and live die and die die in in in in thee; thee, thee, thee, Thy Thy Thy Thy grief grief grief, grief in in thy in my my grief my in deep deep sighs, sighs, deep my deep sighs deep deep sighs sighs sighs still still still still speaks; speaks; speaks; speaks; Thy Thy Thy Thy wounds wounds wounds wounds do do do do freshfreshfreshfreshly, ly, ly freshfreshly ly bleed ly bleed bleed and bleed die in in in in me; me; thee, me, My My My My heart heart, heart heart for for for my thy heart thy thy, for for for thy thy unthy unkindununkindkindkindness ness ness ness breaks. breaks. breaks. breaks. Yet Yet Yet thou thou thou dost dost dost hope hope, hope, dost when hope when I when I I dedesdepair, spair, spair, And And And And when when when when I I I I hope hope hope, hope thou mak'st, thou thou thou mak'st mak'st, mak'st thou thou me mak'st mak'st me me me hope hope hope hope in in in in vain. vain, vain, vain, Thou Thou Thou say'st say'st say'st thou thou thou canst canst canst my my harms, my harms my harms harms rererepair, pair, pair, Yet Yet Yet Yet for for for for rerereredress dress dress dress thou let'st, thou thou thou let'st let'st, let'st thou thou me let'st let'st me me me still still still still comcomcomcomplain. plain. plain. plain. ",en,2024,0.9723001718521118,0.003075673244893551,0.011040505021810532,0.005772664677351713,0.0010775475529953837,0.0037716457154601812,0.0029617808759212494
